SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20070301|000375204|ABB|16311|ABB LTD ADS ( 1 REG SHS)|.
20070301|00080V203|ABNPRF|17017|ABN AMRO HLDG N.V. CAP FDG TR|.
20070301|000973107|AMNUQ|19490|ACT MANUFACTURING INC|.
20070301|001004100|ADMT|21000|ADM TRONICS UNLIMITED INC|.
20070301|001055102|AFL|15352|AFLAC INC|.
20070301|001084102|AG|22692|AGCO CORP|.
20070301|00167K500|ADL|18796|AMDL INC|.
20070301|001963107|ASVI|48751|A S V INC|.
20070301|001967108|AMIQF|11000|AMI RESOURCES INC (F)|.
20070301|00206R102|T|55957|AT&T INC. COM|.
20070301|00209G202|ATSX|13027|ATSI COMMUNICATIONS INC NEW|.
20070301|00211G208|ATT|16468|AT&T INC SR NT 6.375|.
20070301|002346104|AVII|56258|AVI BIOPHARMA INC|.
20070301|002432102|AVVW|172000|AVVAA WORLD HEALTH CARE PRODS|.
20070301|002444107|AVX|16929|AVX CORP|.
20070301|00253U107|ASTM|94821|AASTROM BIOSCIENCES INC|.
20070301|002555209|ABCFF|28800|ABACUS MINING & EXPLORATION CO|.
20070301|002824100|ABT|42382|ABBOTT LABORATORIES|.
20070301|00288E300|ABMBF|12056|ABCOURT MINES INC CL-B (F)|.
20070301|002918100|ABUXF|25000|ABACUS SOFTWARE GROUP INC (F)|.
20070301|00372Q201|ABNPRG|44653|ABN AMRO CAP FDG TR VII GTD TR|.
20070301|003830106|ABP|83656|ABRAXAS PETROLEUM CORP.|.
20070301|00383E106|ABBI|136703|ABRAXIS BIOSCIENCE INC COM STK|.
20070301|00386B109|ALSWF|20550|ABSOLUTE SOFTWARE CORP|.
20070301|003881208|CBMX|12982|ACACIA RESEARCH CORP AR COMBIM|.
20070301|00388T108|ABSY|29265|ABSOLUTESKY INC COM STK|.
20070301|003908209|ABSKF|10000|ABSOLUT RESOURCES CORP-NEW|.
20070301|003924107|ABY|1451443|ABITIBI-CONSOLIDATED INC|.
20070301|004225108|ACAD|83868|ACADIA PHARMACEUTICALS INC|.
20070301|00430L103|ABPI|33688|ACCENTIA BIOPHARMACUETICALS IN|.
20070301|00431M308|ACCP|26358|Access Pharmaceuticals, Inc. N|.
20070301|004325205|AKLMQ|12038|ACCLAIM ENTERTAINMENT INC|.
20070301|004329108|AIXD|159843|ACCESS INTEGRATED TECHNOLOGIES|.
20070301|00436A200|ACBT|23245|Accountabilities, Inc. New Com|.
20070301|00437P107|LEND|83616|ACCREDITED HOME LENDERS HLDG C|.
20070301|004397105|ARAY|145559|ACCURAY INCORPORATED COM STK|.
20070301|004409108|AMKT|12014|ACE MARKETING & PROMOTIONS, IN|.
20070301|00440P201|ACEAF|26776|ACE AVIATION HOLDINGS INC CL A|.
20070301|004724100|AMIIQ|39213|ACME METALS INC|.
20070301|00484M106|ACOR|41835|ACORDA THERAPEUTICS INC|.
20070301|005000104|ACRI|86471|ACRO Inc. Common Stock|.
20070301|005015102|AGNM|18816|ACRONGENOMICS INC|.
20070301|005060108|ATVE|23409|ACTIVECORE TECHNOLOGIES, INC.|.
20070301|00506P103|ACTI|181080|ACTIVIDENTITY CORP COM|.
20070301|00506W108|ATMEF|15367|ACTION MINERALS INC (CANADA)|.
20070301|00509L109|ACUR|93247|ACURA PHARMACEUTICAL|.
20070301|00511R870|ACUS|65316|ACUSPHERE INC|.
20070301|006228100|ADGO|12582|ADAMS GOLF INC|.
20070301|006852206|ADEN|431405|ADEN ENTERPRISES INC|.
20070301|00686R200|ADH|586319|ADHEREX TECHNOLOGIES INC COM S|.
20070301|007131105|ADBRF|30740|ADMIRAL BAY RESOURCES INC|.
20070301|00737E109|ADSO|489850|ADSERO CORP|.
20070301|00737P104|ADST|17112|ADSTAR INC|.
